act_pos1,act_pos2,act_pos3,act_pos4,act_pos5,act_pos6,act_pos7,vel1,vel2,vel3,vel4,vel5,vel6,vel7,mode
0.8667393440093036,-0.310687274,-0.754414373,-1.912211602,-0.289126032,1.8828095203652793,0.976243967,-0.001547671,0.000197196,0.000623446,-0.000383519,-0.000218741,-0.000236358,-0.000433985,no_feedback
0.8667393440093036,-0.310687274,-0.754414373,-1.912211602,-0.289126032,1.8828095203652793,0.976243967,-0.001547671,0.000197196,0.000623446,-0.000383519,-0.000218741,-0.000236358,-0.000433985,no_feedback
0.866741722,-0.310687275,-0.754417421,-1.912211602,-0.289126072,1.882810350179672,0.9762453510857927,-0.000653664,-0.000186347,0.000260554,-0.000279306,-0.00015597,-1.07E-05,-6.61E-06,no_feedback
0.8667422360400836,-0.310682981,-0.754416981,-1.912216373,-0.289126032,1.882810350179672,0.976248403,-0.000640442,-0.000438959,-0.000777567,-0.000185132,-0.000166354,0.000201246,0.001112749,no_feedback
0.8667426317900125,-0.310687036,-0.754416247,-1.912215776,-0.289126656,1.8828096381028492,0.9762432308516823,-0.000598242,0.000162958,0.00048095,-0.000891254,-0.000317996,-6.41E-05,-0.000765046,no_feedback
0.8667405381325103,-0.310683417,-0.754417241,-1.91221307,-0.28912532,1.8828096381028492,0.9762479365848832,-0.00080249,0.001017894,-0.000357086,0.000491511,0.000174243,-0.000114074,0.000897403,no_feedback
0.8667441848783051,-0.310682715,-0.754418655,-1.912216491,-0.289126032,1.8828111639817553,0.976247628,0.001073314,0.001088393,-0.001674217,-0.00025132,-0.000178007,0.000497621,0.001276654,no_feedback
0.8667443553167911,-0.310688706,-0.754416015,-1.91221482,-0.289126032,1.882810350179672,0.9762468785618844,2.1603369297645032e-05,-0.000686532,0.001165178,-0.00020633,-0.000109967,7.771817713186209e-05,0.000463556,no_feedback
0.8667410379927253,-0.310687036,-0.754417007,-1.912215226,-0.28912532,1.882810350179672,0.9762453510685861,-0.00113338,-0.000209976,-0.000711768,0.000424424,7.050092585392049e-05,4.537552241829618e-05,5.528059085493077e-05,no_feedback
0.8667422095454916,-0.310685087,-0.754419872,-1.912221261,-0.289126032,1.8828111639817553,0.9762461649238426,-9.95E-05,-8.21E-06,-0.000516832,-0.000814898,-0.000169774,0.000124177,5.063647782913017e-05,no_feedback
0.8667443808265959,-0.310687036,-0.754415402,-1.91221792,-0.289126151,1.8828103501796722,0.9762424142794425,0.000196967,-0.000744718,0.000330295,0.00011737,-0.000206833,-0.000107794,-0.000884056,no_feedback
0.8667443818032508,-0.310687036,-0.754416683,-1.91221959,-0.28912471,1.8828096381028494,0.9762424015218307,-0.00013933,-0.000722636,0.000200945,-7.22E-05,0.000215186,-0.000106746,-0.001349342,no_feedback
0.8667443818077437,-0.310687036,-0.754419384,-1.91221792,-0.289126032,1.8828111639817555,0.9762457086412082,0.000144017,-0.000455405,-0.001290796,0.00034727,-5.16E-05,0.000335396,0.000169092,no_feedback
0.8667463306497063,-0.310687036,-0.754415311,-1.912216252,-0.28912532,1.8828111639817553,0.9762424011970472,0.000486606,-0.00037123,-2.08E-05,0.000272843,-3.97E-05,0.000323234,-0.000556517,no_feedback
0.8667427084284498,-0.310685087,-0.754413641,-1.912222488,-0.28912532,1.882810350179672,0.9762431131121184,-0.000589773,0.000256108,0.000484687,-0.000772413,0.00024447,0.000164904,-0.000444272,no_feedback
0.8667581169101891,-0.31067175,-0.754401573,-1.912216356,-0.28912471,1.882810350179672,0.9762401630794887,0.002787374,6.007086992822894e-05,-0.000195325,-0.000663696,0.000138722,-0.000482055,-0.001207996,no_feedback
0.866784273,-0.31066555,-0.754344485,-1.912214579,-0.28912471,1.882814012289047,0.976241689,-0.000165917,-0.000503695,0.001168567,-0.001041852,9.186603994381967e-05,0.000644902,-0.000703895,no_feedback
0.8667751823140738,-0.310608618,-0.754361595,-1.912236488,-0.28913061,1.8828111639817553,0.9762427598994087,-0.000214266,0.002955048,-0.004069455,0.000745661,-0.001052271,0.000220015,-0.000169741,no_feedback
0.8667185295347591,-0.31060888,-0.754723228,-1.912220374,-0.289149073,1.8828043229579925,0.9762401630774948,-0.001941053,-0.00295034,-0.015319921,0.006741687,0.000405012,-0.000488195,-0.001244455,no_feedback
0.8667139054819983,-0.310717454,-0.755557888,-1.912203877,-0.28914704,1.882809995513412,0.9762416889584725,-1.39E-05,-0.002655012,-0.020258239,-0.001519921,0.000198159,-0.000103352,-0.00097913,no_feedback
0.866725891,-0.310731239,-0.75646718,-1.912203877,-0.289145004,1.882817674398421,0.9762461517879787,-0.000345425,-0.000735438,-0.013731273,0.000183289,0.000148467,-0.000193617,0.000907554,no_feedback
0.8667378222853298,-0.310663166,-0.756989635,-1.912177073,-0.289143682,1.882851319301444,0.9762210260159465,0.00049004,0.00011782,-0.006613946,0.000222282,-1.47E-05,0.00196538,-0.001857208,no_feedback
0.8667379282491596,-0.310652954,-0.757432774,-1.912180634,-0.289144394,1.882871344010025,0.9761823394894528,0.001304698,0.00239637,-0.011523965,-0.001396847,-0.000344299,0.002584998,-0.004766892,no_feedback
0.8667393705003094,-0.310099669,-0.758337726,-1.91214194,-0.289164966,1.883568509169174,0.9752428690998616,-0.000658252,0.020762254557929564,-0.031930504,0.006577528,-0.000109101,0.042385533,-0.017127238,no_feedback
0.8667272428577408,-0.308076053,-0.761766314,-1.912160202,-0.28927374,1.889659625435984,0.9744337856563609,-0.000185715,0.056397732,-0.101859859,4.704422822062086e-05,-0.010647893,0.18691336721390633,-0.005614521,no_feedback
0.866529363,-0.303551567,-0.769517382,-1.912245221,-0.290514524,1.9013558572719316,0.9744423558622407,-0.011751185,0.12309129022560351,-0.204625149,-0.004283109,-0.014170815,0.26443704460670886,-0.000635934,no_feedback
0.8658539131297583,-0.295785304,-0.782954129,-1.912209483,-0.290693027,1.9143063836340095,0.9744431315180329,-0.010984145,0.1667644606288544,-0.306631604,0.001076485,-0.000404535,0.24026357770405532,0.000493779,no_feedback
0.865085713,-0.286056955,-0.801809902,-1.912314005,-0.290691349,1.9253682226457374,0.9744446573969382,-0.02475791,0.22261559930146566,-0.433341167,-0.001132076,0.000120063,0.18939111814698503,0.000603769,no_feedback
0.8633417966078268,-0.27381533,-0.826311797,-1.912422319,-0.290685957,1.9332987674728865,0.9744386556065745,-0.049794709,0.26638863411750513,-0.552416357,-0.002675554,0.000426613,0.14351058603814754,8.059359033453332e-05,no_feedback
0.8613035989539817,-0.258834025,-0.856894656,-1.912479803,-0.290654566,1.9407108149168513,0.9744242233897892,-0.041899136,0.2959779392026299,-0.644988459,5.504707275341854e-05,0.000783743,0.15304713398904288,-0.000887279,no_feedback
0.859857542,-0.243664844,-0.891820342,-1.912454047,-0.290598695,1.9494090501696029,0.9743674805599862,-0.022755458,0.2968625273438285,-0.718785178,0.000685704,0.003352071,0.18310502415311655,-0.001745926,no_feedback
0.8580075190160831,-0.230347797,-0.92811468,-1.912022845,-0.290523903,1.9584214955175896,0.9740022708429787,-0.046940985,0.22965675971544924,-0.720963342,0.013681805092756828,0.000176869,0.18552349241715457,-0.00127357,no_feedback
0.8564827863256709,-0.220620029,-0.965220621,-1.910336635,-0.29048613,1.9666557648347478,0.9738773106153041,-0.022088586,0.17122704508475384,-0.762210534,0.04184214,0.001101266,0.15461810448075716,-0.002190805,no_feedback
0.855094322,-0.21465687,-1.002430212,-1.907376307,-0.290489809,1.9742306556488383,0.9732993078401456,-0.039976256,0.085615752,-0.733910817,0.067774752,-0.000397253,0.156126762,-0.030675484,no_feedback
0.853224705,-0.212274865,-1.040332973,-1.903246133,-0.290492603,1.983507186883168,0.9697920906668674,-0.036247241,0.012514722,-0.754254929,0.094749789,0.00011913,0.20889576152570322,-0.110369727,no_feedback
0.8516382053320138,-0.212814492,-1.079004539,-1.896896641,-0.290499993,1.9964718233942438,0.9609626733180816,-0.041513282,-0.018372251,-0.78437139,0.16207174192294926,-4.33E-05,0.3089166764153742,-0.236844235,no_feedback
0.8491292140783108,-0.21477583,-1.11851522,-1.886676804,-0.290478476,2.0138880166177873,0.9438003591317209,-0.047985141,-0.058571115,-0.819644391,0.23387939224950627,0.001151744,0.3916253786997207,-0.451396303,no_feedback
0.847714703,-0.218267368,-1.158970338,-1.873381251,-0.290178434,2.0359452075932003,0.9127462652056161,-0.020330633,-0.078553159,-0.78416036,0.28761281638681857,0.017946164,0.48145529182439206,-0.733990446,no_feedback
0.8464991707100942,-0.224126711,-1.199113304,-1.856203891,-0.288842134,2.0589896931393876,0.8688888740581783,-0.013628124,-0.143688535,-0.778141469,0.37501449327452396,0.027107934,0.44921125727909417,-0.983302923,no_feedback
0.845998727,-0.233088408,-1.236728741,-1.836204671,-0.287795406,2.0799307408865344,0.813883438,-0.006937858,-0.206861936,-0.712251959,0.4276812308864996,0.024314400755679293,0.4007503805991093,-1.172079861,no_feedback
0.8460201897254471,-0.245805979,-1.269637008,-1.813549721,-0.28604293,2.096816183385248,0.7545898194283724,-0.002862278,-0.291517936,-0.595675288,0.4780121021103992,0.058444105,0.3103963085609646,-1.183581733,no_feedback
0.846212369,-0.262727706,-1.294546046,-1.788895929,-0.281953627,2.1073331449815758,0.6962392981928521,-0.00095294,-0.379368138,-0.422755996,0.5093050459707591,0.093739703,0.11755088782037743,-1.106325063,no_feedback
0.8463415292964398,-0.284061942,-1.309645914,-1.761708494,-0.277115432,2.1083572589772572,0.6476189687943777,0.00182791,-0.452088385,-0.200446788,0.5609282016807877,0.10623860616051614,-0.001926892,-0.852614217,no_feedback
0.8463619695357482,-0.309081799,-1.314399584,-1.732555854,-0.271520234,2.108252021,0.6134838841011286,-0.00055841,-0.527030891,-0.004631079,0.6031822431001023,0.13562218245855603,-0.008122708,-0.551846098,no_feedback
0.8474269179866732,-0.33699339,-1.310754349,-1.701370246,-0.264441231,2.1075520969293846,0.5931612078348495,0.038459227576228126,-0.580310681,0.13696993445612388,0.647560628,0.14272932511116293,-0.014765551,-0.308294112,no_feedback
0.8509897339277471,-0.366841223,-1.300579468,-1.668635234,-0.256870054,2.1064627953387447,0.5827046771723992,0.091996733,-0.600758675,0.27292901121810786,0.663540609,0.1722302265473936,-0.030510969,-0.113953587,no_feedback
0.8563546911179722,-0.397833097,-1.282886401,-1.634745552,-0.246016043,2.105994163789342,0.581689148,0.10946754456990228,-0.639797908,0.4223548171106171,0.6658080902813449,0.22878932096636845,-0.003684747,0.001358813,no_feedback
0.8622020840329974,-0.429687108,-1.256300908,-1.600037366,-0.234423445,2.10580515,0.5817225627309702,0.10734841200010581,-0.649246617,0.6003057643893711,0.697763859,0.2508902726379765,-0.004009978,0.00100433,no_feedback
0.86877191,-0.461822675,-1.22027915,-1.566395018,-0.220977134,2.105312755759811,0.5817342467564297,0.15093132490291383,-0.634302827,0.7685040403118609,0.6478472148747761,0.2691355118929818,-0.025178703,-0.000893195,no_feedback
0.8767310361731158,-0.493322486,-1.175299486,-1.536921669,-0.205079999,2.103530776351861,0.581767031,0.1641677669071529,-0.611864233,0.9467097658638871,0.5365945294484399,0.32986586667072076,-0.058242699,-0.000256027,no_feedback
0.8857414248153114,-0.523913371,-1.122498437,-1.513313405,-0.188196107,2.0994735082371174,0.5820267109744716,0.16956402993357353,-0.587812641,1.0966984518825953,0.40905385817665724,0.31029062674694063,-0.101388511,0.002317843,no_feedback
0.8952515798249074,-0.552245069,-1.063303675,-1.49630536,-0.173202565,2.0934190123158554,0.5828199902277954,0.19611126490383352,-0.537891648,1.2396014553337424,0.2831958998417008,0.30543734740474554,-0.13397476,0.023658788,no_feedback
0.9052807604228262,-0.578140341,-0.998663748,-1.485480718,-0.159722246,2.0845632983931424,0.5837548394016489,0.20477198336842423,-0.487671396,1.334760978324763,0.1650742734287502,0.23539130578903547,-0.20765223,0.014370295738899301,no_feedback
0.9161690623244255,-0.601468339,-0.928289543,-1.480327147,-0.148062494,2.0743732256970135,0.5848721975000163,0.2316904435854495,-0.428342133,1.4002561095621124,0.044495866,0.19410303335662463,-0.185225944,0.034780075319294015,no_feedback
0.9274541927018699,-0.619838455,-0.85861381,-1.480115073,-0.141424702,2.064749987185627,0.5862596004136108,0.2337447710792572,-0.3310203,1.4215461684826995,-0.019738735,0.097846077,-0.229996375,0.014661679,no_feedback
0.9404483283260792,-0.63286729,-0.787279232,-1.481621827,-0.138736883,2.051834562998395,0.5868456297555236,0.2545575921656305,-0.20054802,1.4198308745415011,-0.041090689,0.008222851,-0.285054693,0.026341221554247615,no_feedback
0.953698489,-0.638464035,-0.718217313,-1.484381184,-0.138747748,2.0324757433426903,0.5886408401661366,0.2841639812717597,-0.050656471,1.3701477838975171,-0.060970582,-0.003050251,-0.462174887,0.039470828990288635,no_feedback
0.9674308353678549,-0.636882333,-0.650148087,-1.48716902,-0.138801233,2.003742665574954,0.5923190508191034,0.26716566774149536,0.094373005,1.287663928103065,-0.055958463,0.000532049,-0.634916063,0.12461977710804158,no_feedback
0.9808704637727287,-0.628366034,-0.586020215,-1.48980401,-0.139048945,1.9683757595591462,0.6038348653902164,0.264366097,0.23551821830994818,1.2581655649918018,-0.049453401,-0.013278541,-0.762688179,0.3528885244900724,no_feedback
0.9920721868322582,-0.61234524,-0.526325531,-1.492824189,-0.140711604,1.9294224348643003,0.628235816,0.18722921457346858,0.4038642999683292,1.1286952569029882,-0.06837302,-0.047817607,-0.783628129,0.596533639,no_feedback
0.9997661227589172,-0.588147863,-0.472668736,-1.496534284,-0.143839549,1.891533524447142,0.6681391471509105,0.10826431560621641,0.5520761861325536,1.032460513800509,-0.07303167,-0.080617033,-0.719114498,0.9425475921806821,no_feedback
1.004208445965071,-0.556360235,-0.423295815,-1.499788551,-0.148066989,1.8584300383491534,0.7241510960393178,0.045315413,0.7025476766736269,0.9643885929554172,-0.060084408,-0.071890196,-0.59340424,1.2172287837231277,no_feedback
1.005711577762083,-0.517817401,-0.378590858,-1.50207221,-0.151919382,1.8314926562807716,0.7927552873800995,0.015277575744169734,0.8203977174725949,0.8384289054735831,-0.02504122,-0.077931616,-0.480915139,1.4236242759162516,no_feedback
1.005799135894109,-0.473811874,-0.33946366,-1.503151567,-0.153607523,1.8124847624590583,0.8702774477254186,-0.00214159,0.9383714019692058,0.7339296896806101,-0.010023901,-0.002567213,-0.28759213,1.5677840455734346,no_feedback
1.006118820442538,-0.42633302,-0.305666205,-1.503294391,-0.153604374,1.8032935114266668,0.9517582939263725,0.008294259,0.9577159289590729,0.6160398193761397,-0.003258773,-0.000324131,-0.101889143,1.6229529002737382,no_feedback
1.0060221170465442,-0.376451081,-0.277333055,-1.503384526,-0.153817604,1.8018491569780597,1.0342772215654414,0.000463326,1.003939843618405,0.5057502939249788,-0.006488636,-0.000293889,0.000492305,1.6334706347796983,no_feedback
1.0061038689201087,-0.325730972,-0.254940072,-1.503155606,-0.153857151,1.8019719749188685,1.1128059719428824,0.004856987,0.9982967075939108,0.3856147630243101,0.002704284,-0.001989554,0.00632031,1.4956143721191517,no_feedback
1.006073419231207,-0.275321764,-0.23768702,-1.502776579,-0.15439965,1.8020322012078893,1.184781467913831,-0.002402203,0.9898978925501282,0.25739979602625357,0.001302535,-0.019125768,0.000824044,1.3457928523791287,no_feedback
1.006057808242375,-0.225468944,-0.228414343,-1.502694561,-0.158704739,1.8020271785325954,1.247841761298589,-0.002944217,0.9710467435689024,0.12181905418569353,-0.000555875,-0.150125317,0.000485778,1.1453130018567734,no_feedback
1.0058144453562625,-0.176073271,-0.226991119,-1.502884734,-0.172090815,1.8019813244522735,1.301787890318932,-0.008766465,0.9695024078546969,-0.019377991,-0.000424593,-0.371090374,8.209611181004585e-05,0.9779445212942941,no_feedback
1.00365793,-0.12693166,-0.231364407,-1.503543464,-0.193670003,1.8019368450009863,1.3453675495370305,-0.064868877,0.9769733586900374,-0.126608087,-0.014353042,-0.485414531,4.28408417439883e-05,0.774806571,no_feedback
0.9989120273606529,-0.07802245,-0.2409444,-1.50506574,-0.220689945,1.8016816096170267,1.3791992469810004,-0.110522,0.9712128796283026,-0.243006831,-0.04736031,-0.577354324,-0.001826766,0.6030598396687722,no_feedback
0.9918999994464597,-0.028984847,-0.256440376,-1.508532521,-0.251639804,1.8013095733534814,1.4049842137102715,-0.155911043,0.994830144,-0.36422481,-0.096465461,-0.626345123,0.001081078,0.42256288056307695,no_feedback
0.9829843947914997,0.020086516025550602,-0.277070648,-1.514377823,-0.279042101,1.801261818460142,1.4206118472066573,-0.208816102,0.9831214425031561,-0.459281392,-0.135259613,-0.479679284,-0.010610741,0.23202653997480846,no_feedback
0.9724499672287419,0.069201588,-0.301749412,-1.520969195,-0.299126249,1.8013055776215472,1.426403619668378,-0.219436511,0.9937586602447647,-0.538944701,-0.136884891,-0.309290602,-0.002956821,0.006483701,no_feedback
0.9613408452856567,0.11806445927762503,-0.330357315,-1.527684901,-0.310567234,1.8013353867430613,1.4264152750059171,-0.239556255,0.9557906853817847,-0.605255006,-0.123394066,-0.142924534,-0.001333942,-7.07E-05,no_feedback
0.9490998257567689,0.16680209067425475,-0.362272378,-1.534051499,-0.312422197,1.8014060884907617,1.4264044282412454,-0.257357246,0.9563695408371669,-0.673233273,-0.122062185,0.000827504,0.001663835,-0.001012687,no_feedback
0.9359965308683362,0.21560070749078897,-0.396840605,-1.540938289,-0.312422003,1.8014419998683027,1.4263923106905492,-0.260108788,0.9661590195359022,-0.703100809,-0.136937232,0.000904719,-0.00227617,-0.001027187,no_feedback
0.9211648134991857,0.2648780437006606,-0.433475684,-1.547804947,-0.312438805,1.8015216466827795,1.4263759460855192,-0.320608661,0.9766521257909037,-0.745144696,-0.137202426,-0.00011128,0.008185603,-0.002072068,no_feedback
0.9046177079837397,0.3151152776276966,-0.472849104,-1.553958272,-0.312438344,1.801920305418757,1.4261944072386348,-0.335508916,1.0210840085160982,-0.800316021,-0.10383615,0.000327957,0.009099092,-0.003434496,no_feedback
0.8854809202656304,0.36467953764555583,-0.514635385,-1.55867446,-0.312513214,1.802512161947407,1.4253534903845786,-0.405087393,0.9643381906865962,-0.872327039,-0.091679864,0.00024567,0.011684320808555986,-0.034284764,no_feedback
0.8644835447590592,0.41251313923154687,-0.558293326,-1.562237913,-0.313681321,1.8050102401065398,1.4227669641785854,-0.448227642,0.9942427897179994,-0.910869918,-0.0473862,-0.048627691,0.062944734,-0.063665459,no_feedback
0.8413883604773614,0.46210372769353175,-0.604288608,-1.56233953,-0.318254688,1.8093919101226554,1.4194168043294682,-0.468685278,0.9889019152430387,-0.927261556,-0.000497083,-0.123458702,0.12359427476830062,-0.077219969,no_feedback
0.8167564518737281,0.5124334024843787,-0.652455351,-1.561210167,-0.330306969,1.8182421796363382,1.4123896500634574,-0.496185458,0.9960831252622013,-0.990422876,0.026916493569870074,-0.328101987,0.21517432424712987,-0.193011776,no_feedback
0.7916520046843387,0.5623185567478332,-0.702957567,-1.55993107,-0.350397779,1.8321351809658366,1.400500077309913,-0.513487628,0.9776334008082278,-1.036731171,0.027865478,-0.468753599,0.32762805588011407,-0.24782068,no_feedback
0.7656591559963097,0.6108812213195485,-0.755619618,-1.558660131,-0.376610204,1.8507616745357094,1.3880425166198653,-0.539057353,0.9009822795528672,-1.076444402,0.031633817,-0.559319697,0.40862789922305137,-0.239750823,no_feedback
0.7381043949865058,0.6557348154069432,-0.810076148,-1.557519188,-0.40768474,1.8733850094632964,1.3780497176978692,-0.55628652,0.8539467397882108,-1.097414055,0.018484703639793498,-0.674337981,0.5071142881643342,-0.187904432,no_feedback
0.7084382544204071,0.696612433,-0.866048226,-1.557362754,-0.443424431,1.9027067718925128,1.3671668222764564,-0.596791312,0.7941249911298516,-1.13082405,-0.010416806,-0.764468636,0.6438175783126137,-0.245395434,no_feedback
0.6752861570142423,0.7363149703189389,-0.92441124,-1.556735611,-0.482373074,1.9386755409749612,1.3560143379545464,-0.681007994,0.7475412890030941,-1.139971779,0.009529239,-0.748584377,0.7307789051308987,-0.201432722,no_feedback
0.639054781,0.7718447567527228,-0.9818469,-1.555690316,-0.515443407,1.977385077312571,1.3471097499718825,-0.744846395,0.6690748968611964,-1.156764682,0.041919461,-0.606802531,0.8009846339584161,-0.177985252,no_feedback
0.5996173856632688,0.8018292846576905,-1.039829834,-1.552942667,-0.545656361,2.016379521904289,1.3388560795048372,-0.816643833,0.5294403398994032,-1.168741984,0.072882581,-0.56937893,0.7555598522185384,-0.153968552,no_feedback
0.558200831,0.8237042540367464,-1.095410989,-1.547485045,-0.568625103,2.0543124627277174,1.3286903614239456,-0.834866476,0.3462162909964723,-1.079608173,0.1553863629250295,-0.335768902,0.7397312605488393,-0.226229617,no_feedback
0.5145935569373173,0.8358276006620444,-1.145451876,-1.537953683,-0.577440793,2.090997488930161,1.3170637517460793,-0.871748577,0.12897581763299837,-0.952475221,0.21778834038882947,-0.06134374,0.7144079753334275,-0.216440584,no_feedback
0.47132265035737836,0.8359104744529562,-1.187317666,-1.52516396,-0.577395009,2.126796915954822,1.307765287262228,-0.863799624,-0.095746637,-0.764873388,0.2965577694174526,0.007672603,0.6981372088443134,-0.159214922,no_feedback
0.42906347170663345,0.825452809,-1.222071614,-1.507995495,-0.574605417,2.1606270481553533,1.3023097000549113,-0.82382019,-0.287669443,-0.617017179,0.39963941243600104,0.091113181,0.6759382076971037,-0.091209092,no_feedback
0.3876836600845674,0.8056991441289859,-1.247611926,-1.485827756,-0.568401591,2.195770599859238,1.2966432652072857,-0.824408385,-0.495709411,-0.438576764,0.4627296320158158,0.13892080666132411,0.7343341653722235,-0.137836698,no_feedback
0.3484266440153468,0.776175056,-1.262408585,-1.460806701,-0.559752712,2.235234099464383,1.286599410731867,-0.758613992,-0.679254303,-0.198917026,0.5117699393193148,0.1749698584239768,0.8353557751380057,-0.221917494,no_feedback
0.3121349316779288,0.7375066085680648,-1.266385348,-1.43549756,-0.551862369,2.278451150563377,1.2752342632090372,-0.689672853,-0.836243898,0.010767034520747568,0.4835700209398228,0.17087328030835705,0.8845577147214205,-0.212255378,no_feedback
0.2810778193850718,0.6928772862323633,-1.263684312,-1.413735465,-0.540903,2.323664293212718,1.2661348465602547,-0.561310199,-0.924395072,0.094752827,0.38007043421861375,0.2676468989889199,0.9055420650705391,-0.14679438,no_feedback
0.25686038249673415,0.6448256204370281,-1.256748706,-1.398603219,-0.522613213,2.3683349110509977,1.2614418050676335,-0.42127301,-0.99435175,0.17556936037094578,0.2405530544420582,0.44961076812310075,0.8765357255608244,-0.059089084,no_feedback
0.2406864034069039,0.593945802,-1.246297896,-1.391243915,-0.499114739,2.4109904651818233,1.260506204204015,-0.258883883,-1.03308265,0.23598366416126587,0.064611424,0.4730149705547328,0.8387716059939719,-0.001588719,no_feedback
0.23176695282132817,0.5417593513382621,-1.233296406,-1.392044654,-0.47509857,2.451175788596121,1.260528337895648,-0.139362527,-1.039227255,0.29698457346912677,-0.06271609,0.457331495,0.7657198277501132,-0.00126921,no_feedback
0.22777788789417824,0.48982853391798403,-1.2168067,-1.398335211,-0.452517517,2.4842070437132664,1.260562473532847,-0.037104112,-1.001725333,0.3550223212869487,-0.174733069,0.42924002905261244,0.582901349,-0.000460461,no_feedback
0.22770447197745664,0.43907483938744607,-1.197357683,-1.410786665,-0.431585497,2.5081225889902883,1.2607826216199285,0.009351375,-0.979392693,0.4311450255181728,-0.300044392,0.40102979694567015,0.39248901792873697,0.014809367,no_feedback
0.22873672982446305,0.3897111763746761,-1.173260492,-1.430030542,-0.411546659,2.5195081361491303,1.2618901122262933,0.026179718218940502,-0.969401963,0.5169297937861194,-0.44548948,0.4124892127403491,0.087238412,0.034970792,no_feedback
0.2297474457228729,0.34211456472646384,-1.14579918,-1.45733296,-0.391352285,2.520176102874361,1.2634857100331267,0.014487064250372921,-0.933709449,0.5681339514504035,-0.629852742,0.38982247488671673,0.000524946,0.03172406,no_feedback
0.23008417263026523,0.2974523902104151,-1.116735587,-1.494090114,-0.371686689,2.5200742853532696,1.2652906687170262,0.009812293,-0.854535592,0.572463051,-0.822758141,0.3956247578168897,-0.002992362,0.031554319,no_feedback
0.23015651949926844,0.25730149231497046,-1.08811181,-1.540689974,-0.349326472,2.5200837428801197,1.2662528683714425,0.004105251,-0.751689935,0.569598326,-0.991245523,0.49897468869859446,0.000839627,0.00711991,no_feedback
0.23029101770785732,0.22284512800567982,-1.059103567,-1.595505962,-0.320232876,2.519949881335989,1.266384991899905,0.005921831,-0.649432796,0.58839563,-1.141668826,0.6689205217231724,0.004562256,0.004772839,no_feedback
